Project;Method;ReleaseID;LOC;CyclomaticComplexity;CognitiveComplexity;'Number of Smells';ParameterCount;NestingDepth;StatementCount;LocalVariableCount;ReturnTypeComplexity;MethodHistories;StmtAdded;StmtDeleted;Churn;DistinctAuthors;Bugginess
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractHChannelManager.java/storeTopic2HostMapping;4.2.0;32;7;7;0;2;2;6;3;1;0;0;0;0;0;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractHChannelManager.java/clearAllTopicsForHost;4.2.0;9;3;3;0;1;2;3;2;1;0;0;0;0;0;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractHChannelManager.java/clearHostForTopic;4.2.0;13;5;6;0;2;3;4;2;1;0;0;0;0;0;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ClientChannelPipelineFactory.java/getPipeline;4.2.0;10;2;1;0;0;1;8;1;1;0;0;0;0;0;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractSubscribeResponseHandler.java/handleResponse;4.2.0;48;13;12;0;3;5;2;8;1;2;18;19;37;1;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractSubscribeResponseHandler.java/handleSubscribeMessage;4.2.0;11;3;2;0;1;1;6;3;1;0;0;0;0;0;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractSubscribeResponseHandler.java/asyncMessageDeliver;4.2.0;7;2;1;0;2;1;3;1;1;0;0;0;0;0;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractSubscribeResponseHandler.java/messageConsumed;4.2.0;9;3;2;0;2;1;4;1;1;0;0;0;0;0;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractSubscribeResponseHandler.java/handleSubscriptionEvent;4.2.0;10;3;2;0;3;1;5;2;1;0;0;0;0;0;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractSubscribeResponseHandler.java/processSubscriptionEvent;4.2.0;8;4;1;0;2;1;1;0;1;0;0;0;0;0;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractSubscribeResponseHandler.java/consume;4.2.0;7;2;1;0;2;1;3;1;1;0;0;0;0;0;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractSubscribeResponseHandler.java/onDisconnect;4.2.0;3;1;0;0;2;0;2;0;1;0;0;0;0;0;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/DefaultServerChannel.java/submitOp;4.2.0;22;4;3;0;1;1;4;2;1;0;0;0;0;0;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/DefaultServerChannel.java/operationComplete;4.2.0;12;3;2;0;1;1;4;0;1;0;0;0;0;0;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ActiveSubscriber.java/startDelivery;4.2.0;31;10;12;0;1;4;5;3;1;0;0;0;0;0;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ActiveSubscriber.java/asyncMessageDeliver;4.2.0;13;3;2;0;1;1;3;0;1;0;0;0;0;0;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ActiveSubscriber.java/updateLastMessageSeqId;4.2.0;10;3;2;0;1;1;5;0;1;0;0;0;0;0;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ActiveSubscriber.java/consume;4.2.0;17;3;2;0;1;1;4;2;1;0;0;0;0;0;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ActiveSubscriber.java/operationComplete;4.2.0;4;2;1;0;1;1;1;0;1;0;0;0;0;0;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ActiveSubscriber.java/messageConsumed;4.2.0;12;4;5;0;1;3;1;0;1;0;0;0;0;0;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ActiveSubscriber.java/resubscribeIfNecessary;4.2.0;21;4;3;0;1;1;10;2;1;1;1;0;1;1;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/WriteCallback.java/operationComplete;4.2.0;26;7;8;0;1;3;3;3;1;0;0;0;0;0;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelImpl.java/writePubSubRequest;4.2.0;12;3;3;0;2;2;5;1;1;0;0;0;0;0;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelImpl.java/retryOrFailOp;4.2.0;17;3;3;0;1;2;2;1;1;0;0;0;0;0;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelImpl.java/onChannelConnected;4.2.0;13;3;2;0;1;1;3;2;1;0;0;0;0;0;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelImpl.java/onChannelConnectFailure;4.2.0;9;2;1;0;0;1;3;2;1;0;0;0;0;0;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleHChannelManager.java/onSubscriptionChannelDisconnected;4.2.0;8;2;2;0;2;2;2;1;1;0;0;0;0;0;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleHChannelManager.java/startDelivery;4.2.0;15;6;7;0;3;3;5;2;1;0;0;0;0;0;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleSubscribeResponseHandler.java/messageConsumed;4.2.0;8;3;3;0;1;2;3;0;1;1;16;0;16;1;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleSubscribeResponseHandler.java/hasSubscription;4.2.0;5;2;1;0;1;1;2;0;1;1;6;0;6;1;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleSubscribeResponseHandler.java/handleSubscribeMessage;4.2.0;8;2;1;0;1;1;4;2;1;1;5;10;15;1;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscribeResponseHandler.java/asyncCloseSubscription;4.2.0;19;2;1;0;3;1;5;3;1;2;1;0;1;1;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexHChannelManager.java/onSubscriptionChannelDisconnected;4.2.0;15;5;6;0;2;3;6;3;1;0;0;0;0;0;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexHChannelManager.java/startDelivery;4.2.0;15;6;7;0;3;3;5;2;1;0;0;0;0;0;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ResubscribeCallback.java/operationFinished;4.2.0;10;4;4;0;2;2;2;0;1;0;0;0;0;0;No
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ResubscribeCallback.java/operationFailed;4.2.0;7;3;2;0;2;1;3;0;1;1;6;0;6;1;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ResubscribeCallback.java/retrySubscribeRequest;4.2.0;6;2;1;0;0;1;4;0;1;0;0;0;0;0;No
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java/publish;4.2.0;28;10;12;0;2;4;3;4;1;4;17;6;23;3;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-client/src/main/java/org/apache/hedwig/client/netty/NetUtils.java/buildPubSubRequest;4.2.0;35;7;4;0;2;2;11;1;1;2;7;0;7;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-client/src/main/java/org/apache/hedwig/client/netty/NetUtils.java/buildSubscribeRequest;4.2.0;11;2;1;0;1;1;9;2;1;0;0;0;0;0;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-client/src/main/java/org/apache/hedwig/client/handlers/MessageConsumeCallback.java/run;4.2.0;7;2;1;0;0;1;3;1;1;5;29;22;51;3;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-client/src/main/java/org/apache/hedwig/client/handlers/MessageConsumeCallback.java/operationFinished;4.2.0;7;2;1;0;2;1;4;2;1;4;24;17;41;3;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PubSubCallback.java/operationFinished;4.2.0;7;1;0;0;2;0;2;0;1;2;2;2;4;1;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PubSubCallback.java/operationFailed;4.2.0;7;1;0;0;2;0;2;0;1;1;1;2;3;1;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-client/src/main/java/org/apache/hedwig/client/handlers/UnsubscribeResponseHandler.java/handleResponse;4.2.0;19;6;1;0;3;1;1;0;1;4;19;19;38;3;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PublishResponseHandler.java/handleResponse;4.2.0;16;6;2;0;3;1;1;0;1;4;13;14;27;3;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-client/src/main/java/org/apache/hedwig/client/handlers/AbstractResponseHandler.java/handleResponse;4.2.0;11;1;0;0;3;0;0;0;1;0;0;0;0;0;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-client/src/main/java/org/apache/hedwig/client/handlers/AbstractResponseHandler.java/handleRedirectResponse;4.2.0;49;9;9;0;3;2;13;7;1;0;0;0;0;0;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-client/src/main/java/org/apache/hedwig/client/handlers/CloseSubscriptionResponseHandler.java/handleResponse;4.2.0;19;6;1;0;3;1;1;0;1;0;0;0;0;0;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkPublisher.java/warmup;4.2.0;16;3;2;0;1;1;9;5;1;4;7;3;10;3;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkPublisher.java/call;4.2.0;31;7;8;0;0;3;14;11;1;3;6;5;11;3;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/HedwigBenchmark.java/call;4.2.0;28;4;5;0;0;3;14;15;1;2;13;11;24;1;No
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/HedwigBenchmark.java/main;4.2.0;31;2;1;0;1;1;22;6;1;1;35;1;36;1;No
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java/run;4.2.0;9;4;5;0;0;3;1;2;1;1;1;1;2;1;No
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java/finish;4.2.0;4;1;0;0;1;0;3;0;1;1;1;0;1;1;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkSubscriber.java/call;4.2.0;27;5;5;0;0;2;8;6;1;5;12;9;21;3;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkSubscriber.java/deliver;4.2.0;12;3;2;0;5;1;6;2;1;2;3;4;7;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkSubscriber.java/multiSub;4.2.0;12;4;4;0;5;2;7;4;1;4;9;4;13;3;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java/toString;4.2.0;32;14;14;0;0;2;14;4;1;0;0;0;0;0;No
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java/prefixes;4.2.0;11;3;3;0;1;2;4;3;2;1;3;3;6;1;No
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java/isPrefix;4.2.0;10;4;4;0;2;2;4;3;1;0;0;0;0;0;No
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java/multiCallback;4.2.0;51;6;7;0;7;3;1;2;2;1;3;3;6;1;No
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-client/src/main/java/org/apache/hedwig/util/FileUtils.java/deleteDirectory;4.2.0;12;6;6;0;1;2;5;2;1;0;0;0;0;0;No
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-client/src/main/java/org/apache/hedwig/util/ConcurrencyUtils.java/put;4.2.0;5;2;2;0;2;2;1;0;1;0;0;0;0;0;No
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-client/src/main/java/org/apache/hedwig/util/ConcurrencyUtils.java/take;4.2.0;5;2;2;0;1;2;1;0;1;0;0;0;0;0;No
Bookkeeper;/home/denni/isw2/bookkeeper/hedwig-client/src/main/java/org/apache/hedwig/util/ConcurrencyUtils.java/await;4.2.0;5;2;2;0;1;2;1;0;1;0;0;0;0;0;No
Bookkeeper;/home/denni/isw2/bookkeeper/bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ZooKeeperWatcherBase.java/process;4.2.1;18;6;2;0;1;1;3;0;1;1;3;0;3;1;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java/main;4.2.1;35;5;5;0;1;2;10;6;1;3;7;3;10;2;No
Bookkeeper;/home/denni/isw2/bookkeeper/bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java/createMyVote;4.2.1;4;2;1;0;0;1;1;1;1;0;0;0;0;0;No
Bookkeeper;/home/denni/isw2/bookkeeper/bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java/getVotePath;4.2.1;2;1;0;0;1;0;1;0;1;1;1;0;1;1;No
Bookkeeper;/home/denni/isw2/bookkeeper/bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java/submitShutdownTask;4.2.1;17;5;6;0;0;3;1;0;1;1;19;0;19;1;No
Bookkeeper;/home/denni/isw2/bookkeeper/bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java/run;4.2.1;11;5;6;0;0;3;3;0;1;1;15;0;15;1;No
Bookkeeper;/home/denni/isw2/bookkeeper/bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java/submitElectionTask;4.2.1;41;8;9;0;0;3;2;7;1;2;62;0;62;2;No
Bookkeeper;/home/denni/isw2/bookkeeper/bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java/run;4.2.1;31;8;9;0;0;3;2;6;1;2;57;0;57;2;No
Bookkeeper;/home/denni/isw2/bookkeeper/bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java/compare;4.2.1;9;3;2;0;2;0;4;3;1;0;0;0;0;0;No
Bookkeeper;/home/denni/isw2/bookkeeper/bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java/rereplicate;4.2.1;47;11;12;0;0;3;11;5;1;2;69;17;86;1;No
Bookkeeper;/home/denni/isw2/bookkeeper/bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java/getUnderreplicatedFragments;4.2.1;8;1;0;0;1;0;4;2;2;1;6;0;6;1;No
Bookkeeper;/home/denni/isw2/bookkeeper/bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java/deferLedgerLockRelease;4.2.1;42;10;12;0;1;4;3;5;1;2;54;0;54;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java/run;4.2.1;32;10;12;0;0;4;2;3;1;2;48;0;48;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java/isTargetBookieExistsInFragmentEnsemble;4.2.1;6;3;3;0;2;2;3;2;1;0;0;0;0;0;No
Bookkeeper;/home/denni/isw2/bookkeeper/bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java/submitShutdownTask;4.2.1;9;2;1;0;0;1;1;0;1;2;16;1;17;1;No
Bookkeeper;/home/denni/isw2/bookkeeper/bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java/run;4.2.1;3;1;0;0;0;0;1;0;1;2;5;1;6;1;No
Bookkeeper;/home/denni/isw2/bookkeeper/bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java/submitAuditTask;4.2.1;27;7;7;0;0;2;1;4;1;3;49;0;49;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java/run;4.2.1;21;6;6;0;0;2;1;4;1;1;33;0;33;1;No
Bookkeeper;/home/denni/isw2/bookkeeper/bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java/start;4.2.1;48;13;14;0;0;3;2;1;1;2;38;0;38;1;No
Bookkeeper;/home/denni/isw2/bookkeeper/bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java/run;4.2.1;20;8;8;0;0;2;2;0;1;1;25;0;25;1;No
Bookkeeper;/home/denni/isw2/bookkeeper/bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java/run;4.2.1;14;4;4;0;0;2;1;0;1;0;0;0;0;0;No
Bookkeeper;/home/denni/isw2/bookkeeper/bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java/waitIfLedgerReplicationDisabled;4.2.1;5;2;1;0;0;1;2;1;1;0;0;0;0;0;No
Bookkeeper;/home/denni/isw2/bookkeeper/bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java/getAvailableBookies;4.2.1;2;1;0;0;0;0;1;0;2;1;2;0;2;1;No
Bookkeeper;/home/denni/isw2/bookkeeper/bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java/auditingBookies;4.2.1;7;2;1;0;1;1;4;3;1;1;5;0;5;1;No
Bookkeeper;/home/denni/isw2/bookkeeper/bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java/generateBookie2LedgersIndex;4.2.1;2;1;0;0;0;0;1;0;4;1;1;0;1;1;No
Bookkeeper;/home/denni/isw2/bookkeeper/bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java/handleLostBookies;4.2.1;4;2;1;0;2;1;2;1;1;1;1;0;1;1;No
Bookkeeper;/home/denni/isw2/bookkeeper/bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java/publishSuspectedLedgers;4.2.1;10;4;5;0;2;3;3;1;1;1;1;0;1;1;No
Bookkeeper;/home/denni/isw2/bookkeeper/bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java/operationComplete;4.2.1;27;12;13;0;2;3;2;3;1;1;37;0;37;1;No
Bookkeeper;/home/denni/isw2/bookkeeper/bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java/checkAllLedgers;4.2.1;69;11;14;0;0;5;5;9;1;2;88;0;88;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java/process;4.2.1;37;9;11;0;2;4;3;1;1;2;52;0;52;2;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java/process;4.2.1;7;2;1;0;1;1;1;0;1;1;2;0;2;1;No
Bookkeeper;/home/denni/isw2/bookkeeper/bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java/shutdown;4.2.1;19;4;4;0;1;2;7;0;1;2;8;3;11;1;No
Bookkeeper;/home/denni/isw2/bookkeeper/bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java/run;4.2.1;10;4;5;0;0;3;1;0;1;1;1;0;1;1;No
Bookkeeper;/home/denni/isw2/bookkeeper/bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java/loadConfFile;4.2.1;13;3;3;0;2;2;2;0;1;0;0;0;0;0;No
Bookkeeper;/home/denni/isw2/bookkeeper/bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java/parseArgs;4.2.1;21;6;7;0;1;3;1;5;1;0;0;0;0;0;No
Bookkeeper;/home/denni/isw2/bookkeeper/bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java/main;4.2.1;24;3;3;0;1;2;3;2;1;0;0;0;0;0;No
Bookkeeper;/home/denni/isw2/bookkeeper/bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/BookieLedgerIndexer.java/getBookieToLedgerIndex;4.2.1;42;6;7;0;0;3;8;7;4;2;3;6;9;1;No
Bookkeeper;/home/denni/isw2/bookkeeper/bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/BookieLedgerIndexer.java/process;4.2.1;14;4;5;0;2;3;2;3;1;2;3;6;9;1;No
Bookkeeper;/home/denni/isw2/bookkeeper/bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/BookieLedgerIndexer.java/operationComplete;4.2.1;9;4;5;0;2;3;2;2;1;2;3;6;9;1;No
Bookkeeper;/home/denni/isw2/bookkeeper/bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/BookieLedgerIndexer.java/putLedger;4.2.1;8;3;3;0;3;2;3;2;1;0;0;0;0;0;No
Bookkeeper;/home/denni/isw2/bookkeeper/bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Version.java/compare;4.2.1;7;3;2;0;1;1;3;0;1;1;9;0;9;1;No
Bookkeeper;/home/denni/isw2/bookkeeper/bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Version.java/compare;4.2.1;5;2;1;0;1;1;2;0;1;1;6;0;6;1;No
Bookkeeper;/home/denni/isw2/bookkeeper/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java/readHeader;4.2.1;27;8;9;0;0;3;1;3;1;8;76;39;115;2;No
Bookkeeper;/home/denni/isw2/bookkeeper/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java/checkOpen;4.2.1;23;8;10;0;1;4;4;1;1;3;21;1;22;1;No
Bookkeeper;/home/denni/isw2/bookkeeper/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java/readAbsolute;4.2.1;10;3;3;0;2;2;4;2;1;2;9;0;9;1;No
Bookkeeper;/home/denni/isw2/bookkeeper/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java/moveToNewLocation;4.2.1;36;9;10;0;2;3;11;4;1;1;2;0;2;1;No
Bookkeeper;/home/denni/isw2/bookkeeper/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java/getMasterKey;4.2.1;3;1;0;0;0;0;2;0;2;0;0;0;0;0;No
Bookkeeper;/home/denni/isw2/bookkeeper/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java/checkParents;4.2.1;6;3;2;0;1;1;3;1;1;0;0;0;0;0;No
Bookkeeper;/home/denni/isw2/bookkeeper/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java/getMessage;4.2.1;29;10;5;0;1;2;5;2;1;5;36;3;39;4;Yes
Bookkeeper;/home/denni/isw2/bookkeeper/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java/writeComplete;4.2.1;4;2;1;0;5;1;1;0;1;3;17;0;17;2;No
Bookkeeper;/home/denni/isw2/bookkeeper/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java/writeComplete;4.2.1;5;2;1;0;5;1;2;0;1;6;20;4;24;3;No
Bookkeeper;/home/denni/isw2/bookkeeper/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java/run;4.2.1;40;11;14;0;0;5;1;1;1;21;276;62;338;3;No
Bookkeeper;/home/denni/isw2/bookkeeper/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java/checkDirectoryStructure;4.2.1;19;5;5;0;1;2;1;5;1;12;44;8;52;3;No
Bookkeeper;/home/denni/isw2/bookkeeper/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java/accept;4.2.1;4;2;1;0;2;1;2;0;1;6;13;0;13;3;No
Bookkeeper;/home/denni/isw2/bookkeeper/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java/checkEnvironment;4.2.1;58;16;18;0;1;4;2;10;1;14;110;16;126;4;No
Bookkeeper;/home/denni/isw2/bookkeeper/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java/getCurrentDirectories;4.2.1;5;2;1;0;1;1;3;2;2;5;17;1;18;3;No
Bookkeeper;/home/denni/isw2/bookkeeper/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java/readJournal;4.2.1;37;9;12;0;0;5;1;8;1;10;49;18;67;3;No
Bookkeeper;/home/denni/isw2/bookkeeper/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java/process;4.2.1;34;9;12;0;3;5;3;8;1;10;48;15;63;3;No
Bookkeeper;/home/denni/isw2/bookkeeper/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java/start;4.2.1;24;4;4;0;0;2;10;0;1;7;42;2;44;3;No
Bookkeeper;/home/denni/isw2/bookkeeper/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java/registerJMX;4.2.1;18;3;4;0;1;3;1;0;1;5;37;11;48;3;No
