Project;Method;ReleaseID;LOC;CyclomaticComplexity;CognitiveComplexity;'Number of Smells';ParameterCount;NestingDepth;StatementCount;LocalVariableCount;ReturnTypeComplexity;MethodHistories;StmtAdded;StmtDeleted;Churn;DistinctAuthors;Bugginess
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ClassMappingInfo.java/getSecondaryTableJoinColumns;1.0.2;14;5;5;1;1;2;4;2;1;1;9;0;9;1;No
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ClassMappingInfo.java/setSecondaryTableJoinColumns;1.0.2;9;3;2;1;2;1;3;0;1;2;7;0;7;2;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ClassMappingInfo.java/syncWith;1.0.2;17;6;6;2;1;2;7;2;1;1;14;0;14;1;No
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ClassMappingInfo.java/copy;1.0.2;19;9;10;1;1;3;7;3;1;4;37;19;56;1;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ClassMappingInfo.java/getUniques;1.0.2;22;6;7;1;2;3;6;11;2;5;44;6;50;4;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ClassMappingInfo.java/setComments;1.0.2;2;1;0;2;1;0;1;0;1;1;2;0;2;1;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/Discriminator.java/setStrategy;1.0.2;16;4;5;1;2;3;3;1;1;0;0;0;0;0;No
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/Discriminator.java/getColumns;1.0.2;5;1;0;1;0;0;1;0;2;0;0;0;0;0;No
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/Discriminator.java/setColumns;1.0.2;7;2;1;2;1;1;2;0;1;0;0;0;0;0;No
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/Discriminator.java/refSchemaComponents;1.0.2;5;2;1;1;0;1;1;1;1;0;0;0;0;0;No
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/Discriminator.java/addClassConditions;1.0.2;18;6;7;2;3;3;7;2;1;2;20;6;26;1;No
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/Discriminator.java/toString;1.0.2;2;1;0;1;0;0;1;0;1;0;0;0;0;0;No
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/H2Dictionary.java/getJDBCType;1.0.2;8;3;3;1;2;2;3;1;1;1;3;0;3;1;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/H2Dictionary.java/getCreateTableSQL;1.0.2;22;7;7;1;1;2;12;8;2;1;1;0;1;1;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/H2Dictionary.java/getColumns;1.0.2;3;1;0;1;6;0;2;1;2;1;4;0;4;1;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DB2Dictionary.java/decorate;1.0.2;5;2;1;1;1;1;3;0;1;9;77;48;125;6;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DB2Dictionary.java/connectedConfiguration;1.0.2;52;16;16;4;1;4;10;1;1;28;350;219;569;7;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DB2Dictionary.java/getForUpdateClause;1.0.2;38;13;11;5;3;4;4;2;1;12;211;163;374;7;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DB2Dictionary.java/newStoreException;1.0.2;4;2;1;1;3;1;2;0;1;2;9;5;14;2;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DB2Dictionary.java/appendExtendedExceptionMsg;1.0.2;26;5;5;3;2;2;3;11;1;5;79;39;118;4;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DB2Dictionary.java/addCastAsType;1.0.2;14;2;1;1;2;1;5;2;1;2;15;8;23;2;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DB2Dictionary.java/getCastFunction;1.0.2;12;3;3;2;2;2;2;0;1;2;10;5;15;2;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SybaseDictionary.java/getCreateTableSQL;1.0.2;25;9;9;1;1;2;14;8;2;2;5;1;6;2;No
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SybaseDictionary.java/refSchemaComponents;1.0.2;4;3;3;1;1;2;2;2;1;2;3;2;5;2;No
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SybaseDictionary.java/endConfiguration;1.0.2;5;2;1;1;0;1;3;1;1;1;1;1;2;1;No
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/LogicalUnion.java/getSelects;1.0.2;2;1;0;1;0;0;1;0;2;0;0;0;0;0;No
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/LogicalUnion.java/setAutoDistinct;1.0.2;2;2;1;1;1;1;1;1;1;0;0;0;0;0;No
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/LogicalUnion.java/setLRS;1.0.2;2;2;1;1;1;1;1;1;1;1;2;0;2;1;No
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/LogicalUnion.java/setExpectedResultCount;1.0.2;2;2;1;1;2;1;1;1;1;1;2;0;2;1;No
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/LogicalUnion.java/setJoinSyntax;1.0.2;2;2;1;1;1;1;1;1;1;0;0;0;0;0;No
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/LogicalUnion.java/supportsRandomAccess;1.0.2;4;2;1;1;1;1;2;0;1;0;0;0;0;0;No
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/LogicalUnion.java/supportsLocking;1.0.2;6;4;4;1;0;2;3;1;1;0;0;0;0;0;No
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/LogicalUnion.java/getCount;1.0.2;4;2;1;1;1;1;3;2;1;2;3;1;4;1;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/LogicalUnion.java/execute;1.0.2;4;2;1;1;2;1;2;0;1;2;6;5;11;2;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/LogicalUnion.java/execute;1.0.2;44;14;16;4;3;4;9;9;1;5;31;22;53;4;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/LogicalUnion.java/toString;1.0.2;2;1;0;1;0;0;1;0;1;0;0;0;0;0;No
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/LogicalUnion.java/select;1.0.2;2;1;0;1;1;0;1;0;1;1;1;0;1;1;No
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/LogicalUnion.java/selectIdentifier;1.0.2;2;1;0;1;1;0;1;0;1;0;0;0;0;0;No
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/LogicalUnion.java/recordOrderColumns;1.0.2;5;2;1;1;2;1;1;1;1;0;0;0;0;0;No
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/LogicalUnion.java/groupBy;1.0.2;2;1;0;1;1;0;1;0;1;1;1;0;1;1;No
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/LogicalUnion.java/toString;1.0.2;2;1;0;1;0;0;1;0;1;3;5;2;7;2;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/LogicalUnion.java/compare;1.0.2;28;17;17;3;2;2;10;4;1;2;4;4;8;2;No
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/HSQLDictionary.java/getJDBCType;1.0.2;8;3;3;1;2;2;3;1;1;1;1;0;1;1;No
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/HSQLDictionary.java/getCreateTableSQL;1.0.2;25;8;8;1;1;2;14;8;2;3;3;2;5;3;No
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/HSQLDictionary.java/toOperation;1.0.2;4;2;1;2;11;1;2;0;1;3;3;2;5;2;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/HSQLDictionary.java/getColumns;1.0.2;5;3;3;1;6;2;3;2;2;3;3;3;6;2;No
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Select.java/select;1.0.2;6;1;0;1;1;0;0;0;1;0;0;0;0;0;No
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Select.java/selectIdentifier;1.0.2;9;1;0;1;1;0;0;0;1;0;0;0;0;0;No
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Select.java/groupBy;1.0.2;4;1;0;1;1;0;0;0;1;0;0;0;0;0;No
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Select.java/toString;1.0.2;4;1;0;1;0;0;0;0;1;0;0;0;0;0;No
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/PrimaryRow.java/delayForeignKey;1.0.2;18;6;5;2;3;1;6;0;1;2;2;1;3;2;No
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/PrimaryRow.java/recordForeignKey;1.0.2;21;8;9;3;4;3;1;0;1;0;0;0;0;0;No
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/PrimaryRow.java/isPrimaryKeyAutoAssigned;1.0.2;11;4;4;1;1;2;5;3;1;0;0;0;0;0;No
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/PrimaryRow.java/rowValueEquals;1.0.2;7;2;1;1;2;1;2;0;1;2;6;0;6;2;No
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/PrimaryRow.java/generateSQL;1.0.2;24;14;16;3;1;4;2;7;1;3;11;4;15;3;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/PrimaryRow.java/copyInto;1.0.2;29;12;13;4;2;3;10;1;1;0;0;0;0;0;No
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/AbstractSQLServerDictionary.java/getColumns;1.0.2;5;3;3;1;6;2;3;2;2;0;0;0;0;0;No
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLExceptions.java/getStore;1.0.2;10;3;2;1;4;1;4;1;1;1;8;0;8;1;No
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLExceptions.java/getSQLExceptions;1.0.2;12;3;2;1;1;1;4;1;2;3;11;1;12;1;No
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/ResultSetResult.java/getObjectInternal;1.0.2;84;43;8;5;4;3;4;2;1;6;16;8;24;5;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLBuffer.java/clone;1.0.2;5;1;0;1;0;0;1;0;1;0;0;0;0;0;No
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLBuffer.java/append;1.0.2;35;19;22;5;4;5;3;1;1;0;0;0;0;0;No
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLBuffer.java/append;1.0.2;16;3;2;1;3;1;11;1;1;1;3;0;3;1;No
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLBuffer.java/replace;1.0.2;13;4;4;2;2;2;4;2;1;0;0;0;0;0;No
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLBuffer.java/appendValue;1.0.2;19;7;9;1;2;4;2;0;1;1;4;0;4;1;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLBuffer.java/appendValue;1.0.2;5;1;0;1;2;0;1;0;1;1;2;0;2;1;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLBuffer.java/appendValue;1.0.2;5;1;0;1;2;0;1;0;1;0;0;0;0;0;No
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLBuffer.java/appendValue;1.0.2;5;1;0;1;2;0;1;0;1;0;0;0;0;0;No
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLBuffer.java/appendValue;1.0.2;5;1;0;1;2;0;1;0;1;0;0;0;0;0;No
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLBuffer.java/appendValue;1.0.2;5;1;0;1;2;0;1;0;1;0;0;0;0;0;No
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLBuffer.java/getSQL;1.0.2;27;8;10;1;1;4;7;5;1;5;11;7;18;4;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLBuffer.java/resolveSubselects;1.0.2;17;4;4;1;0;2;5;3;1;2;23;0;23;2;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLBuffer.java/prepareStatement;1.0.2;29;10;12;4;4;4;5;1;1;1;11;0;11;1;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLBuffer.java/prepareCall;1.0.2;29;10;12;4;4;4;5;1;1;2;3;1;4;2;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLBuffer.java/hashCode;1.0.2;3;2;1;1;0;0;2;1;1;0;0;0;0;0;No
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLBuffer.java/equals;1.0.2;7;3;2;1;1;1;4;1;1;1;9;0;9;1;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java/connectedConfiguration;1.0.2;14;4;5;2;1;3;2;0;1;7;38;23;61;3;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java/getNumber;1.0.2;25;8;16;4;2;10;2;0;1;3;9;2;11;2;No
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java/getBlobObject;1.0.2;24;7;8;2;3;3;4;3;1;2;6;1;7;2;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java/setTyped;1.0.2;129;44;9;4;6;2;4;2;1;1;1;4;5;1;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java/setUnknown;1.0.2;62;32;54;5;4;24;4;2;1;0;0;0;0;0;No
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java/putBytes;1.0.2;10;3;4;1;2;3;2;0;1;0;0;0;0;0;No
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java/putString;1.0.2;11;3;4;1;2;3;2;0;1;0;0;0;0;0;No
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java/putChars;1.0.2;16;4;5;3;2;3;3;1;1;0;0;0;0;0;No
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java/invokePutLobMethod;1.0.2;13;4;5;3;3;3;1;1;1;0;0;0;0;0;No
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java/storageWarning;1.0.2;19;5;5;1;2;2;3;2;1;1;6;11;17;1;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java/getJDBCType;1.0.2;76;44;8;2;2;2;2;0;1;4;26;4;30;3;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java/getTypeName;1.0.2;69;31;1;2;1;1;1;0;1;1;8;0;8;1;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java/insertSize;1.0.2;42;11;13;4;2;4;5;7;1;1;5;0;5;1;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java/getPlaceholderValueString;1.0.2;31;20;2;1;1;1;1;0;1;7;9;9;18;6;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java/toSelectCount;1.0.2;42;10;12;2;1;4;16;7;1;2;12;3;15;2;No
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java/toDelete;1.0.2;8;1;0;1;3;0;1;0;1;0;0;0;0;0;No
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java/toBulkOperation;1.0.2;64;10;11;3;5;3;13;9;1;10;98;17;115;5;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java/appendUpdates;1.0.2;33;9;9;4;6;2;6;20;1;8;27;7;34;5;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java/getDeleteTableContentsSQL;1.0.2;25;5;6;2;1;3;7;9;2;3;10;1;11;3;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java/toTraditionalJoin;1.0.2;46;14;14;3;1;2;13;11;1;15;123;40;163;6;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java/toSQL92Join;1.0.2;26;8;8;2;3;2;9;1;1;2;31;0;31;1;No
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java/toSelect;1.0.2;5;1;0;1;11;0;1;0;1;3;6;1;7;3;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java/toSelect;1.0.2;5;1;0;1;12;0;1;0;1;2;6;0;6;2;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java/toSelect;1.0.2;2;1;0;1;13;0;1;0;1;5;19;5;24;4;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java/toSelect;1.0.2;5;1;0;1;12;0;1;0;1;1;2;2;4;1;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java/toOperation;1.0.2;5;1;0;1;11;0;1;0;1;0;0;0;0;0;No
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java/toOperation;1.0.2;5;1;0;1;12;0;1;0;1;2;7;0;7;2;No
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java/toOperation;1.0.2;32;12;11;4;13;1;16;2;1;5;40;22;62;4;No
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java/supportsLocking;1.0.2;27;12;13;5;1;3;9;2;1;4;18;12;30;3;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java/mathFunction;1.0.2;40;8;8;4;4;2;13;7;1;0;0;0;0;0;No
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java/comparison;1.0.2;34;6;6;2;4;2;12;8;1;1;3;0;3;1;No
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java/getValidTableName;1.0.2;7;2;1;1;2;1;2;0;1;0;0;0;0;0;No
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java/getValidSequenceName;1.0.2;7;2;1;1;2;1;2;0;1;0;0;0;0;0;No
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java/getValidColumnName;1.0.2;7;2;1;1;2;1;2;0;1;1;2;0;2;1;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java/getValidPrimaryKeyName;1.0.2;7;2;1;1;2;1;2;0;1;1;3;0;3;1;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java/getValidForeignKeyName;1.0.2;10;2;1;1;3;1;5;2;1;0;0;0;0;0;No
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java/getValidIndexName;1.0.2;10;2;1;1;2;1;5;2;1;0;0;0;0;0;No
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java/getValidUniqueName;1.0.2;10;2;1;1;2;1;5;2;1;0;0;0;0;0;No
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java/stripVowel;1.0.2;15;4;4;1;1;2;4;3;1;1;1;3;4;1;No
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java/makeNameValid;1.0.2;39;16;16;6;4;4;5;2;1;2;29;3;32;2;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java/getCreateTableSQL;1.0.2;39;10;11;4;1;3;15;9;2;3;66;19;85;2;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java/getDropTableSQL;1.0.2;8;1;0;1;1;0;2;1;2;1;3;3;6;1;No
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java/getDeclareColumnSQL;1.0.2;20;7;8;1;2;3;6;1;1;4;35;1;36;3;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java/getPrimaryKeyConstraintSQL;1.0.2;23;6;5;1;1;1;10;2;1;2;1;1;2;2;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java/getForeignKeyConstraintSQL;1.0.2;47;15;16;4;1;3;24;7;1;5;40;52;92;4;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java/getUniqueConstraintSQL;1.0.2;23;7;6;2;1;1;10;1;1;1;2;0;2;1;No
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java/isSystemTable;1.0.2;17;2;1;1;3;1;2;0;1;0;0;0;0;0;No
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java/getTables;1.0.2;22;6;8;2;5;4;6;4;2;4;10;4;14;4;Yes
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java/getSequences;1.0.2;28;8;10;1;5;4;5;4;2;2;6;1;7;2;No
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java/getColumns;1.0.2;23;6;8;3;6;4;5;2;2;3;4;9;13;3;No
Openjpa;/home/denni/isw2/openjpa/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java/getPrimaryKeysFromGetPrimaryKeys;1.0.2;18;5;7;1;5;4;4;2;2;4;7;5;12;3;Yes
